symbol,screener_company_id,statement_type,financial_reporting_date,pe_average_3y,pe_median_3y,pe_average_5y,pe_median_5y,pe_average_10y,pe_median_10y,sales_growth_3y,sales_growth_5y,sales_growth_10y,profit_growth_3y,profit_growth_5y,profit_growth_10y,eps_growth_3y,eps_growth_5y,eps_growth_10y,debt_to_equity,roe,opm,source_url,refreshed_at
DATAMATICS.NS,766,consolidated,2026-03-31,20.4783,19.8,17.6245,18.1,13.308,11.6,11.0,25.0,18.0,10.0,24.0,27.0,0.8354347487306457,19.41914363682049,15.767164630860163,0.1431347150259067,16.4,20.0,https://www.screener.in/company/DATAMATICS/consolidated/,2026-08-23T18:06:55.829859+00:00
DBCORP.NS,770,consolidated,2026-03-31,13.5656,13.0,12.5912,12.2,13.1793,12.8,3.0,20.0,1.0,25.0,19.0,-7.0,25.168894501417466,18.184439218047157,1.5971611713169187,0.107863318237958,14.3,21.0,https://www.screener.in/company/DBCORP/consolidated/,2026-08-23T18:06:55.829859+00:00
DBL.NS,1273459,consolidated,2026-03-31,38.1447,17.55,38.0424,20.5,26.9484,18.9,-5.0,19.0,10.0,61.0,-4.0,6.0,1001.421486428726,32.69055447907465,15.114833069962684,1.1774784009371797,10.3,19.0,https://www.screener.in/company/DBL/consolidated/,2026-08-23T18:06:55.829859+00:00
DCAL.NS,1274141,consolidated,2026-03-31,63.8359,31.05,84.8629,74.4,52.5816,26.5,7.0,21.0,,140.0,-1.0,,,,,0.4606859367979631,1.58,17.0,https://www.screener.in/company/DCAL/consolidated/,2026-08-23T18:06:55.829859+00:00
DCI.NS,1274718,consolidated,2026-03-31,26.1276,27.1,26.1276,27.1,26.1276,27.1,,,,,63.0,,,,,0.8130841121495327,23.7,4.9,https://www.screener.in/company/DCI/consolidated/,2026-08-23T18:06:55.829859+00:00
DCMSHRIRAM.NS,773,consolidated,2026-03-31,28.2669,28.4,23.2805,23.1,16.605,13.1,5.0,5.0,11.0,-1.0,4.0,17.0,-2.1458127933968063,4.859716664614444,11.408409421243435,0.3790197095435684,11.5,11.0,https://www.screener.in/company/DCMSHRIRAM/consolidated/,2026-08-23T18:06:55.829859+00:00
DCMSRIND.NS,774,consolidated,2025-09-30,5.1209,5.0,4.6088,4.5,3.2998,3.5,-1.0,1.0,31.0,16.0,16.0,15.0,15.284600222567637,1.1354453411199117,31.226269392202436,0.3311403508771929,11.8,7.0,https://www.screener.in/company/DCMSRIND/consolidated/,2026-08-23T18:06:55.829859+00:00
DCXINDIA.NS,1275347,consolidated,2026-03-31,63.6236,52.4,57.5432,49.2,57.5432,49.2,-16.0,,,,,,,,,0.0019828155981493,-0.53,-4.7,https://www.screener.in/company/DCXINDIA/consolidated/,2026-08-23T18:06:55.829859+00:00
DECCANCE.NS,778,consolidated,2026-03-31,161.6111,169.9,161.6111,169.9,161.6111,169.9,,,,,-5.0,2.0,,,,1.0026631158455392,2.42,9.0,https://www.screener.in/company/DECCANCE/consolidated/,2026-08-23T18:06:55.829859+00:00
DEEPAKFERT.NS,785,consolidated,2026-03-31,17.7344,18.1,14.3962,13.4,15.5153,14.5,1.0,12.0,25.0,-16.0,29.0,21.0,-15.226820098810778,8.4156361311986,17.67519940871436,0.8284628872004676,10.9,17.0,https://www.screener.in/company/DEEPAKFERT/consolidated/,2026-08-23T18:06:55.829859+00:00
DEEPAKNTR.NS,786,consolidated,2026-03-31,40.9815,40.1,36.3946,37.8,34.2015,34.1,0.0,-7.0,24.0,-13.0,-4.0,33.0,-13.551017926726171,-6.631944550957647,22.302754759202514,0.2806236080178174,9.82,16.0,https://www.screener.in/company/DEEPAKNTR/consolidated/,2026-08-23T18:06:55.829859+00:00
DEEPINDS.NS,1274867,consolidated,2026-03-31,19.5241,19.05,15.9752,15.25,15.6114,15.1,38.0,43.0,,62.0,58.0,,12.823839813898118,22.678077295428544,,0.1015507753876938,19.2,39.0,https://www.screener.in/company/DEEPINDS/consolidated/,2026-08-23T18:06:55.829859+00:00
DELHIVERY.NS,1275225,consolidated,2026-03-31,317.5785,197.4,317.5785,197.4,317.5785,197.4,13.0,20.0,,30.0,,,,,,0.1510271497883761,1.87,6.0,https://www.screener.in/company/DELHIVERY/consolidated/,2026-08-23T18:06:55.829859+00:00
DELTACORP.NS,97569,consolidated,2026-03-31,16.6437,15.95,26.6653,18.7,33.0167,24.05,-11.0,43.0,10.0,-31.0,-20.0,-9.0,-31.14026086470839,,6.750092373183492,0.0217584369449378,3.52,18.0,https://www.screener.in/company/DELTACORP/consolidated/,2026-08-23T18:06:55.829859+00:00
DEN.NS,792,consolidated,2026-03-31,8.9905,8.8,9.4813,9.2,12.1903,10.1,-5.0,-8.0,8.0,-39.0,-10.0,-11.0,-11.988944219738872,-3.5157832540421263,,0.0052840158520475,1.17,6.0,https://www.screener.in/company/DEN/consolidated/,2026-08-23T18:06:55.829859+00:00
DENTA.NS,1285238,consolidated,2026-03-31,12.2651,11.5,12.2651,11.5,12.2651,11.5,13.0,41.0,,7.0,,,-39.77063808036439,-0.2696160315066143,,0.0261437908496732,14.0,27.0,https://www.screener.in/company/DENTA/consolidated/,2026-08-23T18:06:55.829859+00:00
DEVIT.NS,1274057,consolidated,2026-03-31,34.9171,29.05,38.5106,31.3,24.9673,16.5,15.0,19.0,-6.0,-37.0,17.0,,102.4392647917108,,12.99790932256384,0.2844036697247706,1.28,1.6,https://www.screener.in/company/DEVIT/consolidated/,2026-08-23T18:06:55.829859+00:00
DEVX.NS,1285646,consolidated,2026-03-31,103.9879,85.9,103.9879,85.9,103.9879,85.9,48.0,,,39.0,,,,,,1.989247311827957,7.35,50.0,https://www.screener.in/company/DEVX/consolidated/,2026-08-23T18:06:55.829859+00:00
DEVYANI.NS,1274904,consolidated,2026-03-31,308.2336,115.5,296.8873,113.95,296.8873,113.95,23.0,12.0,6.0,,5.0,,,,,2.485732814526589,-1.56,15.0,https://www.screener.in/company/DEVYANI/consolidated/,2026-08-23T18:06:55.829859+00:00
DGCONTENT.NS,1274671,consolidated,2026-03-31,18.4661,10.8,24.1172,11.2,24.1172,11.2,12.0,16.0,,32.0,16.0,,,,,2.6486486486486487,11.6,7.0,https://www.screener.in/company/DGCONTENT/consolidated/,2026-08-23T18:06:55.829859+00:00
DHAMPURSUG.NS,802,consolidated,2026-03-31,13.9487,14.0,12.6137,11.75,8.9268,9.0,-7.0,-23.0,15.0,-26.0,-9.0,6.0,-24.71844013549811,-21.761242457737907,8.935945126967715,0.7510442773600668,5.47,9.0,https://www.screener.in/company/DHAMPURSUG/consolidated/,2026-08-23T18:06:55.829859+00:00
DHANUKA.NS,809,consolidated,2025-03-31,21.7274,21.1,19.4222,17.6,20.814,18.85,11.0,16.0,11.0,12.0,2.0,3.0,13.67467320893192,17.265480581278414,12.000843180197428,0.0527441197434069,22.0,20.0,https://www.screener.in/company/DHANUKA/consolidated/,2026-08-23T18:06:55.829859+00:00
DHARMAJ.NS,1275369,consolidated,2026-03-31,19.7212,17.3,19.7212,17.3,19.7212,17.3,,,,,,,,,,0.2939866369710467,13.0,9.0,https://www.screener.in/company/DHARMAJ/consolidated/,2026-08-23T18:06:55.829859+00:00
DHUNINV.NS,822,consolidated,2026-03-31,13.1902,10.1,8.2038,5.25,6.5274,2.3,15.0,-34.0,9.0,-61.0,9.0,21.0,-60.54525146184714,-33.7442095436304,,,0.66,,https://www.screener.in/company/DHUNINV/consolidated/,2026-08-23T18:06:55.829859+00:00
DIACABS.NS,826,consolidated,2026-03-31,168.2431,130.5,168.2431,130.5,168.2431,130.5,,,10.0,,451.0,57.0,,,,,,12.0,https://www.screener.in/company/DIACABS/consolidated/,2026-08-23T18:06:55.829859+00:00
DIAMINESQ.NS,825,consolidated,2026-03-31,59.3414,24.9,175.9284,21.6,332.7682,208.75,-30.0,,,,-2.0,20.0,,,,0.0509554140127388,-7.93,-23.0,https://www.screener.in/company/DIAMINESQ/consolidated/,2026-08-23T18:06:55.829859+00:00
DIAMONDYD.NS,1274153,consolidated,2023-03-31,118.2089,118.95,116.9496,113.35,88.4492,84.9,6.0,-14.0,3.0,-24.0,12.0,,-24.359057001028017,-14.397312672024777,-33.10772560331603,0.0886262924667651,3.14,3.8,https://www.screener.in/company/DIAMONDYD/consolidated/,2026-08-23T18:06:55.829859+00:00
DIFFNKG.NS,1285013,consolidated,2026-03-31,27.815,27.7,27.815,27.7,27.815,27.7,17.0,33.0,,31.0,,,-39.01164147562402,-15.575354429793045,,0.0716049382716049,12.4,14.0,https://www.screener.in/company/DIFFNKG/consolidated/,2026-08-23T18:06:55.829859+00:00
DIGIDRIVE.NS,1284632,consolidated,2026-03-31,18.362,16.55,18.362,16.55,18.362,16.55,2.0,,,6.0,,,,,,0.003200058851657,2.01,-2.48,https://www.screener.in/company/DIGIDRIVE/consolidated/,2026-08-23T18:06:55.829859+00:00
DIGITIDE.NS,1285488,consolidated,2026-03-31,464.3754,132.8,464.3754,132.8,464.3754,132.8,,,,,,,,,,0.6336515513126492,-0.74,11.0,https://www.screener.in/company/DIGITIDE/consolidated/,2026-08-23T18:06:55.829859+00:00
DISAQ.NS,834,consolidated,2026-03-31,44.3443,40.8,39.6275,36.3,43.6738,38.8,18.0,18.0,18.0,24.0,18.0,10.0,21.66978300619622,17.296068975009725,18.04383845509485,0.0,19.7,16.0,https://www.screener.in/company/DISAQ/consolidated/,2026-08-23T18:06:55.829859+00:00
DIVISLAB.NS,837,consolidated,2026-03-31,74.0873,72.8,61.7498,67.2,49.7155,49.6,11.0,6.0,9.0,13.0,12.0,20.0,12.087166469136768,5.290696401329553,8.594865443776545,0.0004176361792255,16.5,35.0,https://www.screener.in/company/DIVISLAB/consolidated/,2026-08-23T18:06:55.829859+00:00
DIXON.NS,1274137,consolidated,2026-03-31,115.3268,117.9,116.608,116.2,97.8758,100.6,59.0,55.0,45.0,77.0,31.0,,76.68184854910194,54.04150246141137,24.03185993491683,0.2125293991875133,37.4,3.6,https://www.screener.in/company/DIXON/consolidated/,2026-08-23T18:06:55.829859+00:00
DJML.NS,1274745,consolidated,2026-03-31,43.6788,44.55,43.6788,44.55,43.6788,44.55,,,,,37.0,,,,,0.4333333333333333,14.1,18.0,https://www.screener.in/company/DJML/consolidated/,2026-08-23T18:06:55.829859+00:00
DLF.NS,841,consolidated,2026-03-31,56.5892,50.3,55.4797,52.1,68.0057,53.4,13.0,29.0,29.0,27.0,17.0,15.0,29.447353300063583,32.17393348735589,26.346230563035043,0.0067292679172256,9.5,18.0,https://www.screener.in/company/DLF/consolidated/,2026-08-23T18:06:55.829859+00:00
DLINKINDIA.NS,756,consolidated,2026-03-31,16.5778,16.55,14.9385,14.15,16.0405,14.9,10.0,23.0,14.0,2.0,28.0,17.0,6.418569302132493,27.119162508361704,15.612797003872636,0.0296442687747035,18.1,8.0,https://www.screener.in/company/DLINKINDIA/consolidated/,2026-08-23T18:06:55.829859+00:00
DMART.NS,1273670,consolidated,2026-03-31,101.7108,99.8,123.5092,104.2,132.2864,116.65,17.0,22.0,25.0,8.0,1.0,,7.484374773460134,21.837330425629453,23.103637556758617,0.0991252452583387,12.9,8.0,https://www.screener.in/company/DMART/consolidated/,2026-08-23T18:06:55.829859+00:00
DMCC.NS,812,consolidated,2026-03-31,57.319,37.15,61.1103,45.5,42.6481,28.8,15.0,-3.0,,64.0,-3.0,15.0,57.97508076753246,-3.445287410040088,,0.4435483870967742,11.5,11.0,https://www.screener.in/company/DMCC/consolidated/,2026-08-23T18:06:55.829859+00:00
DODLA.NS,1274883,consolidated,2026-03-31,31.5981,31.0,29.2674,28.4,30.4019,28.6,14.0,15.0,,28.0,16.0,,29.141708535653056,15.428095922574258,,0.0340501792114695,16.4,7.0,https://www.screener.in/company/DODLA/consolidated/,2026-08-23T18:06:55.829859+00:00
DOLATALGO.NS,843,consolidated,2026-03-31,10.7272,10.5,9.4485,8.7,9.8997,9.5,13.0,-3.0,,4.0,-5.0,40.0,3.563937866993072,-2.575315940595435,,0.251105216622458,12.1,57.0,https://www.screener.in/company/DOLATALGO/consolidated/,2026-08-23T18:06:55.829859+00:00
DOLLAR.NS,1274061,consolidated,2026-03-31,31.0949,25.1,28.3389,23.2,24.6443,22.1,11.0,5.0,,27.0,-5.0,,26.93741871950368,4.719226984285618,,0.3069620253164557,11.8,11.0,https://www.screener.in/company/DOLLAR/consolidated/,2026-08-23T18:06:55.829859+00:00
DOLPHIN.NS,846,consolidated,2026-03-31,56.5569,33.6,56.5569,33.6,33.2201,21.95,,,5.0,115.0,,53.0,14.438031189186606,,19.813320488546005,0.5750708215297451,21.9,57.0,https://www.screener.in/company/DOLPHIN/consolidated/,2026-08-23T18:06:55.829859+00:00
DOMS.NS,1284580,consolidated,2026-03-31,59.0529,72.05,59.0529,72.05,59.0529,72.05,24.0,91.0,,34.0,,,-75.47742206554643,,,0.1155737704918032,20.7,16.0,https://www.screener.in/company/DOMS/consolidated/,2026-08-23T18:06:55.829859+00:00
DONEAR.NS,847,consolidated,2026-03-31,14.9009,15.1,14.9009,15.1,14.9009,15.1,,,,,10.0,8.0,,,,1.5471014492753623,17.0,10.0,https://www.screener.in/company/DONEAR/consolidated/,2026-08-23T18:06:55.829859+00:00
DRCSYSTEMS.NS,1274840,consolidated,2026-03-31,20.1209,21.3,20.4394,22.45,20.4394,22.45,55.0,,,44.0,5.0,,37.989129235272735,,,0.0,22.6,27.0,https://www.screener.in/company/DRCSYSTEMS/consolidated/,2026-08-23T18:06:55.829859+00:00
DREAMFOLKS.NS,1275278,consolidated,2026-03-31,25.3478,31.1,38.9966,34.1,38.9966,34.1,-5.0,66.0,,-46.0,,,-46.128786827463465,,,0.0382165605095541,3.76,-13.0,https://www.screener.in/company/DREAMFOLKS/consolidated/,2026-08-23T18:06:55.829859+00:00
DRREDDY.NS,852,consolidated,2026-03-31,19.8197,19.2,22.9935,19.9,28.4874,26.15,11.0,15.0,7.0,-4.0,5.0,7.0,-2.441852599999228,16.455273351069998,7.243664444938669,0.2041064076849994,11.2,15.0,https://www.screener.in/company/DRREDDY/consolidated/,2026-08-23T18:06:55.829859+00:00
DSSL.NS,864,consolidated,2026-03-31,21.2475,19.35,19.8237,18.45,14.4931,15.0,21.0,58.0,,36.0,54.0,59.0,36.169225708772814,51.16038513422365,,0.7523809523809524,31.0,11.0,https://www.screener.in/company/DSSL/consolidated/,2026-08-23T18:06:55.829859+00:00
DTIL.NS,1228189,consolidated,2026-03-31,6.4146,5.9,6.5929,6.3,6.9707,6.9,12.0,,,13.0,-13.0,-3.0,,,,0.4773584905660377,-2.33,-2.5,https://www.screener.in/company/DTIL/consolidated/,2026-08-23T18:06:55.829859+00:00
DUCON.NS,166230,consolidated,2026-03-31,27.8646,15.9,69.0904,37.2,70.628,37.5,2.0,92.0,,39.0,-19.0,-12.0,37.77757025384456,76.23403478323169,,0.6325301204819277,6.58,6.0,https://www.screener.in/company/DUCON/consolidated/,2026-08-23T18:06:55.829859+00:00
DVL.NS,823,consolidated,2026-03-31,7.8559,8.0,5.402,4.5,5.4715,5.2,17.0,-8.0,35.0,-34.0,1.0,,-44.855669665152845,-17.09514187512332,,0.2895377128953771,4.86,-12.0,https://www.screener.in/company/DVL/consolidated/,2026-08-23T18:06:55.829859+00:00
DYNAMATECH.NS,865,consolidated,2026-03-31,98.6885,97.4,91.8194,88.5,91.7328,54.2,7.0,34.0,15.0,6.0,40.0,15.0,-8.845747154959982,,10.194534035103842,0.8035264483627204,6.62,12.0,https://www.screener.in/company/DYNAMATECH/consolidated/,2026-08-23T18:06:55.829859+00:00
DYNPRO.NS,870,consolidated,2026-03-31,53.2911,28.1,47.2096,27.05,28.2117,18.1,9.0,-7.0,10.0,106.0,-16.0,14.0,,-7.696951747612434,9.67470960524932,0.2979591836734694,8.49,14.0,https://www.screener.in/company/DYNPRO/consolidated/,2026-08-23T18:06:55.829859+00:00
EASEMYTRIP.NS,1274843,consolidated,2026-03-31,46.8013,44.1,60.9142,55.2,61.0023,55.3,6.0,,,,-14.0,,,,,0.0436408977556109,-0.71,-6.0,https://www.screener.in/company/EASEMYTRIP/consolidated/,2026-08-23T18:06:55.829859+00:00
EBGNG.NS,1285555,consolidated,2026-03-31,32.357,38.0,32.357,38.0,32.357,38.0,42.0,78.0,,59.0,,,-88.88840624083181,,,0.5712401055408971,26.8,11.0,https://www.screener.in/company/EBGNG/consolidated/,2026-08-23T18:06:55.829859+00:00
ECLERX.NS,880,consolidated,2026-03-31,26.5325,25.3,23.3475,22.9,19.1421,17.7,16.0,21.0,7.0,13.0,19.0,13.0,14.64727563770647,22.708838115559395,10.407300184510415,0.1503319016009371,28.4,25.0,https://www.screener.in/company/ECLERX/consolidated/,2026-08-23T18:06:55.829859+00:00
EDELWEISS.NS,884,consolidated,2026-03-31,20.4229,19.0,17.0441,17.5,14.9443,15.7,7.0,18.0,4.0,21.0,22.0,7.0,16.558779521911227,15.2714880850656,1.2793733627692871,4.022279904823708,13.5,28.0,https://www.screener.in/company/EDELWEISS/consolidated/,2026-08-23T18:06:55.829859+00:00
EFCIL.NS,155,consolidated,2026-03-31,32.3102,29.0,40.1095,31.0,40.1095,31.0,116.0,,,276.0,91.0,44.0,198.29541775415413,,,1.742255266418835,34.3,44.0,https://www.screener.in/company/EFCIL/consolidated/,2026-08-23T18:06:55.829859+00:00
EICHERMOT.NS,888,consolidated,2026-03-31,33.2994,32.5,36.2571,34.6,37.8264,37.5,17.0,33.0,15.0,24.0,26.0,14.0,23.57313785485249,32.47410552647671,24.36863116748633,0.0204780876494023,24.0,25.0,https://www.screener.in/company/EICHERMOT/consolidated/,2026-08-23T18:06:55.829859+00:00
EIDPARRY.NS,889,consolidated,2026-03-31,16.4815,15.4,14.4356,13.9,13.8642,11.3,3.0,7.0,35.0,-11.0,14.0,12.0,-15.6584894505578,4.857040575145621,32.22589813721912,0.4024640657084189,7.85,9.0,https://www.screener.in/company/EIDPARRY/consolidated/,2026-08-23T18:06:55.829859+00:00
EIEL.NS,1285170,consolidated,2026-03-31,22.0901,21.4,22.0901,21.4,22.0901,21.4,50.0,85.0,,51.0,,,-21.40178789959093,-21.64924024313032,,0.3422546634225466,17.0,23.0,https://www.screener.in/company/EIEL/consolidated/,2026-08-23T18:06:55.829859+00:00
EIHOTEL.NS,891,consolidated,2026-03-31,34.5592,32.3,53.2155,36.0,57.2714,45.95,13.0,32.0,17.0,25.0,24.0,10.0,25.950344262202307,,16.9485056149014,0.0478905359179019,14.5,34.0,https://www.screener.in/company/EIHOTEL/consolidated/,2026-08-23T18:06:55.829859+00:00
EIMCOELECO.NS,892,consolidated,2024-03-31,29.7272,28.1,28.6126,27.85,20.7616,17.7,22.0,11.0,,50.0,40.0,19.0,50.64043685709476,10.716902180676712,,0.0,10.4,18.0,https://www.screener.in/company/EIMCOELECO/consolidated/,2026-08-23T18:06:55.829859+00:00
EKC.NS,973,consolidated,2026-03-31,14.807,14.75,12.8531,13.1,12.8439,12.5,5.0,18.0,12.0,18.0,1.0,19.0,24.458135557208728,10.294296681962225,,0.1908506075768406,11.3,13.0,https://www.screener.in/company/EKC/consolidated/,2026-08-23T18:06:55.829859+00:00
ELCIDIN.NS,898,consolidated,2026-03-31,21.2208,18.7,21.2208,18.7,21.2208,18.7,7.0,6.0,14.0,14.0,482.0,,13.91603324712345,6.011103000023188,13.904096412079149,0.0,1.21,95.0,https://www.screener.in/company/ELCIDIN/consolidated/,2026-08-23T18:06:55.829859+00:00
ELDEHSG.NS,899,consolidated,2026-03-31,31.4253,27.9,24.076,20.9,17.0111,13.2,9.0,-15.0,2.0,-18.0,9.0,19.0,-18.20677485063531,-14.903424380785625,1.6707298017806238,0.385,6.2,24.0,https://www.screener.in/company/ELDEHSG/consolidated/,2026-08-23T18:06:55.829859+00:00
ELECON.NS,903,consolidated,2026-03-31,32.5662,33.8,28.1218,27.6,27.4517,23.8,16.0,44.0,29.0,14.0,41.0,32.0,12.837288148301583,42.68623971638097,24.3459126132114,0.1184381778741865,16.4,21.0,https://www.screener.in/company/ELECON/consolidated/,2026-08-23T18:06:55.829859+00:00
ELECTCAST.NS,904,consolidated,2026-03-31,13.7936,13.3,10.9027,10.0,9.0391,8.4,-7.0,-3.0,29.0,-18.0,16.0,12.0,-21.0809233432937,,,0.2635043889264011,3.04,5.0,https://www.screener.in/company/ELECTCAST/consolidated/,2026-08-23T18:06:55.829859+00:00
ELECTHERM.NS,906,consolidated,2026-03-31,4.8568,3.6,4.3652,3.2,3.7648,2.8,6.0,,7.0,,54.0,24.0,,,,,,0.1,https://www.screener.in/company/ELECTHERM/consolidated/,2026-08-23T18:06:55.829859+00:00
ELGIEQUIP.NS,910,consolidated,2026-03-31,48.2312,44.0,53.2651,50.8,53.6973,47.9,9.0,31.0,22.0,11.0,26.0,21.0,5.066595993964773,33.252530476782425,23.7586026595104,0.2387992831541218,19.0,15.0,https://www.screener.in/company/ELGIEQUIP/consolidated/,2026-08-23T18:06:55.829859+00:00
ELGIRUBCO.NS,1272779,consolidated,2026-03-31,129.1441,107.15,118.725,101.9,118.725,101.9,-2.0,,,,11.0,6.0,,,,4.118421052631579,-67.5,-17.0,https://www.screener.in/company/ELGIRUBCO/consolidated/,2026-08-23T18:06:55.829859+00:00
ELIN.NS,1275383,consolidated,2026-03-31,42.4329,37.3,38.0891,29.8,38.0891,29.8,6.0,-8.0,,-4.0,,,-5.618393715727121,-37.89281894797407,,0.0305755395683453,4.27,3.1,https://www.screener.in/company/ELIN/consolidated/,2026-08-23T18:06:55.829859+00:00
ELITECON.NS,1273187,consolidated,2025-09-30,140.9788,15.65,140.9788,15.65,140.9788,15.65,,,117.0,,,,,,,1.0867052023121386,43.5,8.0,https://www.screener.in/company/ELITECON/consolidated/,2026-08-23T18:06:55.829859+00:00
ELPROINTL.NS,915,consolidated,2026-03-31,22.7433,23.0,28.5071,21.85,50.7636,32.2,62.0,35.0,38.0,33.0,26.0,25.0,22.16714425076971,34.78400051105719,,0.5952732644017725,4.3,36.0,https://www.screener.in/company/ELPROINTL/consolidated/,2026-08-23T18:06:55.829859+00:00
EMAMILTD.NS,918,consolidated,2026-03-31,31.7694,31.2,31.2636,30.7,46.054,41.9,4.0,11.0,6.0,5.0,-7.0,-3.0,6.993727940705496,11.664073166005595,8.301705908419255,0.0554035567715458,26.2,25.0,https://www.screener.in/company/EMAMILTD/consolidated/,2026-08-23T18:06:55.829859+00:00
EMBDL.NS,1434,consolidated,2026-03-31,48.6091,49.2,60.0854,45.45,23.5029,13.75,43.0,,,,-14.0,-2.0,,,,0.539319010944467,-9.19,-47.0,https://www.screener.in/company/EMBDL/consolidated/,2026-08-23T18:06:55.829859+00:00
EMCURE.NS,1284839,consolidated,2026-03-31,38.155,35.2,38.155,35.2,38.155,35.2,15.0,18.0,,21.0,,,18.342391898777688,16.06533795912157,,0.3147474747474747,20.1,20.0,https://www.screener.in/company/EMCURE/consolidated/,2026-08-23T18:06:55.829859+00:00
EMIL.NS,1275325,consolidated,2026-03-31,41.4809,42.1,37.5781,38.8,37.5781,38.8,10.0,12.0,,-6.0,,,-4.482113517817188,7.349997068129777,,1.2281672816728166,6.5,7.0,https://www.screener.in/company/EMIL/consolidated/,2026-08-23T18:06:55.829859+00:00
EMKAY.NS,923,consolidated,2026-03-31,15.6209,12.65,13.1458,11.2,15.0898,13.0,25.0,7.0,3.0,3.0,15.0,14.0,0.522657576944674,5.11335830705677,1.6591066843790747,0.2894736842105263,4.52,8.0,https://www.screener.in/company/EMKAY/consolidated/,2026-08-23T18:06:55.829859+00:00
EMMVEE.NS,1285761,consolidated,2026-03-31,9.8566,3.5,9.8566,3.5,9.8566,3.5,101.0,158.0,,395.0,,,23.561611637672584,12.598873796842614,,0.0974553329723876,51.1,35.0,https://www.screener.in/company/EMMVEE/consolidated/,2026-08-23T18:06:55.829859+00:00
EMSLIMITED.NS,1284479,consolidated,2026-03-31,19.3641,19.2,19.3641,19.2,19.3641,19.2,11.0,5.0,,-6.0,,,-10.726854256118555,-23.240908697905216,,0.1458333333333333,8.91,17.0,https://www.screener.in/company/EMSLIMITED/consolidated/,2026-08-23T18:06:55.829859+00:00
EMUDHRA.NS,1275229,consolidated,2026-03-31,66.1452,65.2,61.8059,57.8,61.8059,57.8,41.0,43.0,,19.0,,,18.12123099968608,39.21381257536951,,0.0318331503841931,12.6,23.0,https://www.screener.in/company/EMUDHRA/consolidated/,2026-08-23T18:06:55.829859+00:00
